-59793.9 -22355.9 -26876 29318.9 -33329 -33462.3 -14231.4 -53265.7 -35869.8 12823.2 1871.68 -44089.3 31232.3 36465.5 -32768.2 -38359.9 -12763.6 11392.5 45906.3 32922.2 12218.3 -34658.1 340.791 36275.4 22617.1 -5107.97 -49957.7 -39238 -1189.74 
-163818 -61122 -73697.8 80321.3 -91386.4 -91733.6 -39194.2 -145887 -98202.6 35287.2 4999.66 -120777 85590 99820.8 -89840.8 -105025 -35120.8 31218.2 125732 90037.9 33595.9 -95043.4 885.215 99464.1 62176.1 -14200.3 -136863 -107557 -3258.43 
-62117.8 -23190.3 -27938.6 30457 -34644.1 -34777.9 -14841.4 -55322.9 -37244.1 13363.9 1908.39 -45798.6 32451 37860.5 -34060.7 -39830.5 -13301.9 11837.1 47679.5 34157.1 12725.3 -36029.1 340.674 37707.5 23553.3 -5362.73 -51898.2 -40779.3 -1235.36 
25195 9370.12 11351 -12353.3 14073.4 14122.2 6079.22 22425.5 15086 -5465.48 -738.647 18571.1 -13169.4 -15330.6 13833.4 16135.1 5438.35 -4803.22 -19328 -13809.2 -5196.77 14639.5 -124.483 -15317 -9614.86 2234.83 21047.8 16556.1 501.541 
-616170 -230172 -277064 302120 -343574 -344924 -146989 -548823 -369524 132390 19074.1 -454309 321875 375641 -337784 -395181 -131781 117410 473000 339002 126099 -357295 3432.02 373941 233407 -52966.2 -514806 -404438 -12251.4 
448505 167517 201683 -219910 250098 251076 107029 399477 268962 -96394.3 -13860.8 330686 -234296 -273410 245882 287637 95949.2 -85462.5 -344285 -246730 -91809.6 260088 -2490.91 -272203 -169933 38591.2 374722 294397 8917.41 
-80098.2 -29932.2 -36010.8 39274 -44655.1 -44833.2 -19088.9 -71347.6 -48042.4 17196.3 2491.59 -59059.4 41839.6 48838.1 -43904.4 -51376.8 -17116.9 15261.5 61491.1 44082.1 16380.3 -46438.2 449.664 48602.9 30322.3 -6867.64 -66922.7 -52569.3 -1592.05 
-102579 -38326.2 -46122.1 50296.3 -57193.3 -57418.9 -24459.5 -91370.4 -61521.1 22032.3 3181.55 -75633.2 53584.8 62540.4 -56229.7 -65792.8 -21931.9 19546.2 78746.3 56446 20985.9 -59478.4 574.902 62249.5 38845.9 -8807.84 -85705 -67328.5 -2039.45 
-727206 -271597 -327019 356563 -405518 -407103 -173562 -647705 -436085 156313 22460.8 -536172 379888 443297 -398680 -466365 -155590 138570 558220 400026 148875 -421718 4032.35 441360 275557 -62596.3 -607571 -477342 -14460.3 
49841.8 18627 22407.3 -24437.6 27787 27896.1 11876 44397.5 29894.6 -10699.2 -1551.91 36749.6 -26034.6 -30390.6 27317.9 31970.4 10649 -9496.12 -38263 -27431.6 -10191.3 28895.6 -280.985 -30243.4 -18866.1 4270.56 41642.6 32711.7 990.494 
-304844 -113894 -137065 149471 -169970 -170640 -72691 -271533 -182829 65475.1 9456.36 -224769 159241 185859 -167105 -195523 -65174.9 58086.5 234019 167744 62369.4 -176754 1706.25 184992 115444 -26173.4 -254696 -200084 -6060.84 
-293948 -109756 -132200 144128 -163933 -164569 -70202.7 -261804 -176256 63220.3 9050.9 -216726 153562 179169 -161168 -188496 -62926.3 56013.4 225633 161662 60204.4 -170486 1619 178422 111432 -25348.8 -245589 -192962 -5844.79 
72101 26944.3 32414.8 -35353.2 40197.3 40356.7 17183.9 64224.3 43245.9 -15478.1 -2243.24 53161.4 -37661 -43961.6 39519.4 46247.2 15407.2 -13739 -55350.4 -39681.6 -14745.2 41801.4 -404.873 -43750.5 -27295.3 6181.14 60240.9 47319.9 1432.92 
